Sender: LSF System <lsfadmin@eu-g3-006>
Subject: Job 217261395: <python main.py train --model=vgg16 --data=cifar100 --l=16 --id=vgg_cifar100_L16> in cluster <euler> Done

Job <python main.py train --model=vgg16 --data=cifar100 --l=16 --id=vgg_cifar100_L16> was submitted from host <eu-login-47> by user <pintoa> in cluster <euler> at Wed May  4 19:48:24 2022
Job was executed on host(s) <4*eu-g3-006>, in queue <gpu.24h>, as user <pintoa> in cluster <euler> at Wed May  4 23:33:09 2022
</cluster/home/pintoa> was used as the home directory.
</cluster/home/pintoa/ai-research-snn> was used as the working directory.
Started at Wed May  4 23:33:09 2022
Terminated at Thu May  5 00:14:36 2022
Results reported at Thu May  5 00:14:36 2022

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
python main.py train --model=vgg16 --data=cifar100 --l=16 --id=vgg_cifar100_L16
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   5310.83 sec.
    Max Memory :                                 3872 MB
    Average Memory :                             3679.97 MB
    Total Requested Memory :                     8192.00 MB
    Delta Memory :                               4320.00 MB
    Max Swap :                                   -
    Max Processes :                              11
    Max Threads :                                41
    Run time :                                   2512 sec.
    Turnaround time :                            15972 sec.

The output (if any) follows:

Files already downloaded and verified
Files already downloaded and verified
/cluster/home/pintoa/miniconda3/envs/ai-research/lib/python3.8/site-packages/torch/utils/data/dataloader.py:487: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
Epoch 0 -> Val_loss: 0.03411749634742737, Acc: 0.05739999935030937
best_acc:  tensor(0.0574, device='cuda:0')
Epoch 1 -> Val_loss: 0.03149273419380188, Acc: 0.06509999930858612
best_acc:  tensor(0.0651, device='cuda:0')
Epoch 2 -> Val_loss: 0.03141675674915314, Acc: 0.07339999824762344
best_acc:  tensor(0.0734, device='cuda:0')
Epoch 3 -> Val_loss: 0.030432857918739318, Acc: 0.0851999968290329
best_acc:  tensor(0.0852, device='cuda:0')
Epoch 4 -> Val_loss: 0.029985409379005432, Acc: 0.09079999476671219
best_acc:  tensor(0.0908, device='cuda:0')
Epoch 5 -> Val_loss: 0.02890555694103241, Acc: 0.11840000003576279
best_acc:  tensor(0.1184, device='cuda:0')
Epoch 6 -> Val_loss: 0.02868497769832611, Acc: 0.12219999730587006
best_acc:  tensor(0.1222, device='cuda:0')
Epoch 7 -> Val_loss: 0.029360038566589357, Acc: 0.13179999589920044
best_acc:  tensor(0.1318, device='cuda:0')
Epoch 8 -> Val_loss: 0.028298948407173157, Acc: 0.1394999921321869
best_acc:  tensor(0.1395, device='cuda:0')
Epoch 9 -> Val_loss: 0.027354241180419923, Acc: 0.16519999504089355
best_acc:  tensor(0.1652, device='cuda:0')
Epoch 10 -> Val_loss: 0.026309020829200745, Acc: 0.18359999358654022
best_acc:  tensor(0.1836, device='cuda:0')
Epoch 11 -> Val_loss: 0.024598635578155517, Acc: 0.210099995136261
best_acc:  tensor(0.2101, device='cuda:0')
Epoch 12 -> Val_loss: 0.02475062835216522, Acc: 0.21570000052452087
best_acc:  tensor(0.2157, device='cuda:0')
Epoch 13 -> Val_loss: 0.031162544465065, Acc: 0.1460999995470047
best_acc:  tensor(0.2157, device='cuda:0')
