Sender: LSF System <lsfadmin@eu-g3-045>
Subject: Job 218215861: <python main.py train --model=vgg16 --lr=0.01 --data=cifar10 --l=16 --id=vgg16_LR01_cifar10_L16> in cluster <euler> Done

Job <python main.py train --model=vgg16 --lr=0.01 --data=cifar10 --l=16 --id=vgg16_LR01_cifar10_L16> was submitted from host <eu-login-45> by user <pintoa> in cluster <euler> at Wed May 11 19:03:07 2022
Job was executed on host(s) <4*eu-g3-045>, in queue <gpu.24h>, as user <pintoa> in cluster <euler> at Thu May 12 15:00:36 2022
</cluster/home/pintoa> was used as the home directory.
</cluster/home/pintoa/ai-research-snn> was used as the working directory.
Started at Thu May 12 15:00:36 2022
Terminated at Thu May 12 15:57:14 2022
Results reported at Thu May 12 15:57:14 2022

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
python main.py train --model=vgg16 --lr=0.01 --data=cifar10 --l=16 --id=vgg16_LR01_cifar10_L16
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   9222.39 sec.
    Max Memory :                                 3858 MB
    Average Memory :                             3668.20 MB
    Total Requested Memory :                     8192.00 MB
    Delta Memory :                               4334.00 MB
    Max Swap :                                   -
    Max Processes :                              11
    Max Threads :                                828
    Run time :                                   3417 sec.
    Turnaround time :                            75247 sec.

The output (if any) follows:

Files already downloaded and verified
Files already downloaded and verified
/cluster/home/pintoa/miniconda3/envs/ai-research/lib/python3.8/site-packages/torch/utils/data/dataloader.py:487: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
Epoch 0 -> Val_loss: 0.012760151851177216, Acc: 0.4016999900341034
best_acc:  tensor(0.4017, device='cuda:0')
Epoch 1 -> Val_loss: 0.011807875847816467, Acc: 0.45809999108314514
best_acc:  tensor(0.4581, device='cuda:0')
Epoch 2 -> Val_loss: 0.011160347139835358, Acc: 0.49709999561309814
best_acc:  tensor(0.4971, device='cuda:0')
Epoch 3 -> Val_loss: 0.01416857509613037, Acc: 0.38819998502731323
best_acc:  tensor(0.4971, device='cuda:0')
Epoch 4 -> Val_loss: 0.009342545646429062, Acc: 0.5618000030517578
best_acc:  tensor(0.5618, device='cuda:0')
Epoch 5 -> Val_loss: 0.010919207310676575, Acc: 0.5388000011444092
best_acc:  tensor(0.5618, device='cuda:0')
Epoch 6 -> Val_loss: 0.0077488119721412655, Acc: 0.6491999626159668
best_acc:  tensor(0.6492, device='cuda:0')
Epoch 7 -> Val_loss: 0.006974914664030075, Acc: 0.6793000102043152
best_acc:  tensor(0.6793, device='cuda:0')
Epoch 8 -> Val_loss: 0.007370438480377197, Acc: 0.6732999682426453
best_acc:  tensor(0.6793, device='cuda:0')
Epoch 9 -> Val_loss: 0.007137027198076248, Acc: 0.682699978351593
best_acc:  tensor(0.6827, device='cuda:0')
Epoch 10 -> Val_loss: 0.0065547861576080325, Acc: 0.7167999744415283
best_acc:  tensor(0.7168, device='cuda:0')
Epoch 11 -> Val_loss: 0.005854697301983834, Acc: 0.7418999671936035
best_acc:  tensor(0.7419, device='cuda:0')
Epoch 12 -> Val_loss: 0.005556416845321655, Acc: 0.7608000040054321
best_acc:  tensor(0.7608, device='cuda:0')
Epoch 13 -> Val_loss: 0.0051941556543111805, Acc: 0.769599974155426
best_acc:  tensor(0.7696, device='cuda:0')
Epoch 14 -> Val_loss: 0.005310390469431877, Acc: 0.767799973487854
best_acc:  tensor(0.7696, device='cuda:0')
