Sender: LSF System <lsfadmin@eu-g2-05>
Subject: Job 218215895: <python main.py train --model=resnet18 --lr=0.20 --data=cifar100 --l=4 --id=resnet18_LR20_cifar100_L4> in cluster <euler> Done

Job <python main.py train --model=resnet18 --lr=0.20 --data=cifar100 --l=4 --id=resnet18_LR20_cifar100_L4> was submitted from host <eu-login-45> by user <pintoa> in cluster <euler> at Wed May 11 19:03:14 2022
Job was executed on host(s) <4*eu-g2-05>, in queue <gpu.24h>, as user <pintoa> in cluster <euler> at Fri May 13 07:58:00 2022
</cluster/home/pintoa> was used as the home directory.
</cluster/home/pintoa/ai-research-snn> was used as the working directory.
Started at Fri May 13 07:58:00 2022
Terminated at Fri May 13 09:05:15 2022
Results reported at Fri May 13 09:05:15 2022

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
python main.py train --model=resnet18 --lr=0.20 --data=cifar100 --l=4 --id=resnet18_LR20_cifar100_L4
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   7827.32 sec.
    Max Memory :                                 3762 MB
    Average Memory :                             3592.45 MB
    Total Requested Memory :                     8192.00 MB
    Delta Memory :                               4430.00 MB
    Max Swap :                                   -
    Max Processes :                              11
    Max Threads :                                41
    Run time :                                   4056 sec.
    Turnaround time :                            136921 sec.

The output (if any) follows:

Files already downloaded and verified
Files already downloaded and verified
Epoch 0 -> Val_loss: 0.03158668184280396, Acc: 0.07369999587535858
best_acc:  tensor(0.0737, device='cuda:0')
Epoch 1 -> Val_loss: 0.02970014934539795, Acc: 0.11620000004768372
best_acc:  tensor(0.1162, device='cuda:0')
Epoch 2 -> Val_loss: 0.02831416850090027, Acc: 0.14229999482631683
best_acc:  tensor(0.1423, device='cuda:0')
Epoch 3 -> Val_loss: 0.027441255450248718, Acc: 0.16449999809265137
best_acc:  tensor(0.1645, device='cuda:0')
Epoch 4 -> Val_loss: 0.026845908546447753, Acc: 0.19439999759197235
best_acc:  tensor(0.1944, device='cuda:0')
Epoch 5 -> Val_loss: 0.0246473242521286, Acc: 0.22679999470710754
best_acc:  tensor(0.2268, device='cuda:0')
Epoch 6 -> Val_loss: 0.02389827904701233, Acc: 0.2549999952316284
best_acc:  tensor(0.2550, device='cuda:0')
Epoch 7 -> Val_loss: 0.02110747809410095, Acc: 0.3105999827384949
best_acc:  tensor(0.3106, device='cuda:0')
Epoch 8 -> Val_loss: 0.02267802369594574, Acc: 0.2766999900341034
best_acc:  tensor(0.3106, device='cuda:0')
Epoch 9 -> Val_loss: 0.025026631569862366, Acc: 0.25509998202323914
best_acc:  tensor(0.3106, device='cuda:0')
Epoch 10 -> Val_loss: 0.026205438470840454, Acc: 0.2457999885082245
best_acc:  tensor(0.3106, device='cuda:0')
Epoch 11 -> Val_loss: 0.022274896359443665, Acc: 0.31949999928474426
best_acc:  tensor(0.3195, device='cuda:0')
Epoch 12 -> Val_loss: 0.017001270282268523, Acc: 0.423799991607666
best_acc:  tensor(0.4238, device='cuda:0')
Epoch 13 -> Val_loss: 0.01854028356075287, Acc: 0.39309999346733093
best_acc:  tensor(0.4238, device='cuda:0')
