Sender: LSF System <lsfadmin@eu-g3-045>
Subject: Job 218215860: <python main.py train --model=vgg16 --lr=0.05 --data=cifar100 --l=2 --id=vgg16_LR05_cifar100_L2> in cluster <euler> Done

Job <python main.py train --model=vgg16 --lr=0.05 --data=cifar100 --l=2 --id=vgg16_LR05_cifar100_L2> was submitted from host <eu-login-45> by user <pintoa> in cluster <euler> at Wed May 11 19:03:07 2022
Job was executed on host(s) <4*eu-g3-045>, in queue <gpu.24h>, as user <pintoa> in cluster <euler> at Thu May 12 14:18:42 2022
</cluster/home/pintoa> was used as the home directory.
</cluster/home/pintoa/ai-research-snn> was used as the working directory.
Started at Thu May 12 14:18:42 2022
Terminated at Thu May 12 14:59:42 2022
Results reported at Thu May 12 14:59:42 2022

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
python main.py train --model=vgg16 --lr=0.05 --data=cifar100 --l=2 --id=vgg16_LR05_cifar100_L2
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   4949.98 sec.
    Max Memory :                                 3858 MB
    Average Memory :                             3668.68 MB
    Total Requested Memory :                     8192.00 MB
    Delta Memory :                               4334.00 MB
    Max Swap :                                   -
    Max Processes :                              11
    Max Threads :                                41
    Run time :                                   2484 sec.
    Turnaround time :                            71795 sec.

The output (if any) follows:

Files already downloaded and verified
Files already downloaded and verified
/cluster/home/pintoa/miniconda3/envs/ai-research/lib/python3.8/site-packages/torch/utils/data/dataloader.py:487: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
Epoch 0 -> Val_loss: 0.03667037386894226, Acc: 0.02279999852180481
best_acc:  tensor(0.0228, device='cuda:0')
Epoch 1 -> Val_loss: 0.035500928020477295, Acc: 0.027300000190734863
best_acc:  tensor(0.0273, device='cuda:0')
Epoch 2 -> Val_loss: 0.03404506268501282, Acc: 0.03359999880194664
best_acc:  tensor(0.0336, device='cuda:0')
Epoch 3 -> Val_loss: 0.03328356776237488, Acc: 0.041999999433755875
best_acc:  tensor(0.0420, device='cuda:0')
Epoch 4 -> Val_loss: 0.03306815423965454, Acc: 0.044599998742341995
best_acc:  tensor(0.0446, device='cuda:0')
Epoch 5 -> Val_loss: 0.032854834508895876, Acc: 0.043800000101327896
best_acc:  tensor(0.0446, device='cuda:0')
Epoch 6 -> Val_loss: 0.033174637126922604, Acc: 0.050200000405311584
best_acc:  tensor(0.0502, device='cuda:0')
Epoch 7 -> Val_loss: 0.03152093677520752, Acc: 0.06879999488592148
best_acc:  tensor(0.0688, device='cuda:0')
Epoch 8 -> Val_loss: 0.031170016026496886, Acc: 0.07519999891519547
best_acc:  tensor(0.0752, device='cuda:0')
Epoch 9 -> Val_loss: 0.030849376940727233, Acc: 0.07800000160932541
best_acc:  tensor(0.0780, device='cuda:0')
Epoch 10 -> Val_loss: 0.031088407564163208, Acc: 0.0746999979019165
best_acc:  tensor(0.0780, device='cuda:0')
Epoch 11 -> Val_loss: 0.030426468896865844, Acc: 0.07909999787807465
best_acc:  tensor(0.0791, device='cuda:0')
Epoch 12 -> Val_loss: 0.031052829217910766, Acc: 0.08049999922513962
best_acc:  tensor(0.0805, device='cuda:0')
Epoch 13 -> Val_loss: 0.030486677527427675, Acc: 0.09470000118017197
best_acc:  tensor(0.0947, device='cuda:0')
Epoch 14 -> Val_loss: 0.029943773651123048, Acc: 0.09539999812841415
best_acc:  tensor(0.0954, device='cuda:0')
Epoch 15 -> Val_loss: 0.03067579231262207, Acc: 0.08379999548196793
best_acc:  tensor(0.0954, device='cuda:0')
Epoch 16 -> Val_loss: 0.02941613347530365, Acc: 0.10639999806880951
best_acc:  tensor(0.1064, device='cuda:0')
Epoch 17 -> Val_loss: 0.029493081212043762, Acc: 0.10179999470710754
best_acc:  tensor(0.1064, device='cuda:0')
Epoch 18 -> Val_loss: 0.029693129229545593, Acc: 0.1030999943614006
best_acc:  tensor(0.1064, device='cuda:0')
Epoch 19 -> Val_loss: 0.031162926959991455, Acc: 0.07159999758005142
best_acc:  tensor(0.1064, device='cuda:0')
Epoch 20 -> Val_loss: 0.02919515290260315, Acc: 0.10799999535083771
best_acc:  tensor(0.1080, device='cuda:0')
Epoch 21 -> Val_loss: 0.030435413122177124, Acc: 0.09299999475479126
best_acc:  tensor(0.1080, device='cuda:0')
Epoch 22 -> Val_loss: 0.029238941264152527, Acc: 0.10399999469518661
best_acc:  tensor(0.1080, device='cuda:0')
Epoch 23 -> Val_loss: 0.027771828961372376, Acc: 0.13920000195503235
best_acc:  tensor(0.1392, device='cuda:0')
Epoch 24 -> Val_loss: 0.027701413869857788, Acc: 0.14190000295639038
best_acc:  tensor(0.1419, device='cuda:0')
Epoch 25 -> Val_loss: 0.027326931476593017, Acc: 0.15150000154972076
best_acc:  tensor(0.1515, device='cuda:0')
Epoch 26 -> Val_loss: 0.026575865387916564, Acc: 0.16619999706745148
best_acc:  tensor(0.1662, device='cuda:0')
Epoch 27 -> Val_loss: 0.026113685750961305, Acc: 0.17489999532699585
best_acc:  tensor(0.1749, device='cuda:0')
Epoch 28 -> Val_loss: 0.025992518544197082, Acc: 0.1727999895811081
best_acc:  tensor(0.1749, device='cuda:0')
Epoch 29 -> Val_loss: 0.025347551465034486, Acc: 0.19089999794960022
best_acc:  tensor(0.1909, device='cuda:0')
Epoch 30 -> Val_loss: 0.026315155959129335, Acc: 0.1712999939918518
best_acc:  tensor(0.1909, device='cuda:0')
Epoch 31 -> Val_loss: 0.02568346803188324, Acc: 0.18449999392032623
best_acc:  tensor(0.1909, device='cuda:0')
Epoch 32 -> Val_loss: 0.022844046449661256, Acc: 0.2451999932527542
best_acc:  tensor(0.2452, device='cuda:0')
Epoch 33 -> Val_loss: 0.023668358421325683, Acc: 0.22829999029636383
best_acc:  tensor(0.2452, device='cuda:0')
Epoch 34 -> Val_loss: 0.02244274137020111, Acc: 0.2578999996185303
best_acc:  tensor(0.2579, device='cuda:0')
Epoch 35 -> Val_loss: 0.02298578734397888, Acc: 0.24039998650550842
best_acc:  tensor(0.2579, device='cuda:0')
Epoch 36 -> Val_loss: 0.02364484763145447, Acc: 0.24309998750686646
best_acc:  tensor(0.2579, device='cuda:0')
Epoch 37 -> Val_loss: 0.022874735593795777, Acc: 0.25619998574256897
best_acc:  tensor(0.2579, device='cuda:0')
Epoch 38 -> Val_loss: 0.021624735617637635, Acc: 0.28949999809265137
best_acc:  tensor(0.2895, device='cuda:0')
Epoch 39 -> Val_loss: 0.022548477172851564, Acc: 0.27619999647140503
best_acc:  tensor(0.2895, device='cuda:0')
Epoch 40 -> Val_loss: 0.02306627485752106, Acc: 0.25939998030662537
best_acc:  tensor(0.2895, device='cuda:0')
Epoch 41 -> Val_loss: 0.021672318387031556, Acc: 0.28939998149871826
best_acc:  tensor(0.2895, device='cuda:0')
Epoch 42 -> Val_loss: 0.02123169732093811, Acc: 0.31520000100135803
best_acc:  tensor(0.3152, device='cuda:0')
Epoch 43 -> Val_loss: 0.019746410703659057, Acc: 0.3407999873161316
best_acc:  tensor(0.3408, device='cuda:0')
Epoch 44 -> Val_loss: 0.020115307879447937, Acc: 0.32739999890327454
best_acc:  tensor(0.3408, device='cuda:0')
Epoch 45 -> Val_loss: 0.020689742970466614, Acc: 0.33709999918937683
best_acc:  tensor(0.3408, device='cuda:0')
Epoch 46 -> Val_loss: 0.019486942076683045, Acc: 0.35179999470710754
best_acc:  tensor(0.3518, device='cuda:0')
Epoch 47 -> Val_loss: 0.019672144293785096, Acc: 0.350600004196167
