Sender: LSF System <lsfadmin@eu-lo-g2-016>
Subject: Job 218215877: <python main.py train --model=vgg16 --lr=0.01 --data=cifar100 --l=2 --id=vgg16_LR01_cifar100_L2> in cluster <euler> Done

Job <python main.py train --model=vgg16 --lr=0.01 --data=cifar100 --l=2 --id=vgg16_LR01_cifar100_L2> was submitted from host <eu-login-45> by user <pintoa> in cluster <euler> at Wed May 11 19:03:09 2022
Job was executed on host(s) <4*eu-lo-g2-016>, in queue <gpu.24h>, as user <pintoa> in cluster <euler> at Fri May 13 00:08:35 2022
</cluster/home/pintoa> was used as the home directory.
</cluster/home/pintoa/ai-research-snn> was used as the working directory.
Started at Fri May 13 00:08:35 2022
Terminated at Fri May 13 00:49:05 2022
Results reported at Fri May 13 00:49:05 2022

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
python main.py train --model=vgg16 --lr=0.01 --data=cifar100 --l=2 --id=vgg16_LR01_cifar100_L2
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   6367.56 sec.
    Max Memory :                                 3865 MB
    Average Memory :                             3677.44 MB
    Total Requested Memory :                     8192.00 MB
    Delta Memory :                               4327.00 MB
    Max Swap :                                   -
    Max Processes :                              11
    Max Threads :                                41
    Run time :                                   2431 sec.
    Turnaround time :                            107156 sec.

The output (if any) follows:

Files already downloaded and verified
Files already downloaded and verified
Epoch 0 -> Val_loss: 0.04166772956848144, Acc: 0.016499999910593033
best_acc:  tensor(0.0165, device='cuda:0')
Epoch 1 -> Val_loss: 0.035494817447662357, Acc: 0.02329999953508377
best_acc:  tensor(0.0233, device='cuda:0')
Epoch 2 -> Val_loss: 0.03375800919532776, Acc: 0.039400000125169754
best_acc:  tensor(0.0394, device='cuda:0')
Epoch 3 -> Val_loss: 0.033341848468780515, Acc: 0.04519999772310257
best_acc:  tensor(0.0452, device='cuda:0')
Epoch 4 -> Val_loss: 0.03286813311576843, Acc: 0.044099997729063034
best_acc:  tensor(0.0452, device='cuda:0')
Epoch 5 -> Val_loss: 0.03262893466949463, Acc: 0.0502999983727932
best_acc:  tensor(0.0503, device='cuda:0')
Epoch 6 -> Val_loss: 0.0330913934469223, Acc: 0.04989999905228615
best_acc:  tensor(0.0503, device='cuda:0')
Epoch 7 -> Val_loss: 0.032432458639144894, Acc: 0.052799999713897705
best_acc:  tensor(0.0528, device='cuda:0')
Epoch 8 -> Val_loss: 0.032031920242309574, Acc: 0.056199997663497925
best_acc:  tensor(0.0562, device='cuda:0')
Epoch 9 -> Val_loss: 0.031651933193206784, Acc: 0.06399999558925629
best_acc:  tensor(0.0640, device='cuda:0')
Epoch 10 -> Val_loss: 0.031676875066757204, Acc: 0.06369999796152115
best_acc:  tensor(0.0640, device='cuda:0')
Epoch 11 -> Val_loss: 0.0307974627494812, Acc: 0.07599999755620956
best_acc:  tensor(0.0760, device='cuda:0')
Epoch 12 -> Val_loss: 0.031029490613937376, Acc: 0.07919999957084656
best_acc:  tensor(0.0792, device='cuda:0')
Epoch 13 -> Val_loss: 0.030892741680145264, Acc: 0.0722000002861023
best_acc:  tensor(0.0792, device='cuda:0')
Epoch 14 -> Val_loss: 0.030332321906089782, Acc: 0.07729999721050262
best_acc:  tensor(0.0792, device='cuda:0')
Epoch 15 -> Val_loss: 0.03095680749416351, Acc: 0.07349999994039536
best_acc:  tensor(0.0792, device='cuda:0')
Epoch 16 -> Val_loss: 0.030134820699691773, Acc: 0.08190000057220459
best_acc:  tensor(0.0819, device='cuda:0')
Epoch 17 -> Val_loss: 0.029534754157066346, Acc: 0.09699999541044235
best_acc:  tensor(0.0970, device='cuda:0')
Epoch 18 -> Val_loss: 0.029795128297805788, Acc: 0.09380000084638596
best_acc:  tensor(0.0970, device='cuda:0')
Epoch 19 -> Val_loss: 0.02966072726249695, Acc: 0.09989999979734421
best_acc:  tensor(0.0999, device='cuda:0')
Epoch 20 -> Val_loss: 0.028985508465766908, Acc: 0.10909999907016754
best_acc:  tensor(0.1091, device='cuda:0')
Epoch 21 -> Val_loss: 0.028466925144195555, Acc: 0.1136000007390976
best_acc:  tensor(0.1136, device='cuda:0')
Epoch 22 -> Val_loss: 0.028111602449417114, Acc: 0.12289999425411224
best_acc:  tensor(0.1229, device='cuda:0')
Epoch 23 -> Val_loss: 0.027368247175216676, Acc: 0.13840000331401825
best_acc:  tensor(0.1384, device='cuda:0')
Epoch 24 -> Val_loss: 0.027786072039604186, Acc: 0.14000000059604645
best_acc:  tensor(0.1400, device='cuda:0')
Epoch 25 -> Val_loss: 0.027146784901618957, Acc: 0.14659999310970306
best_acc:  tensor(0.1466, device='cuda:0')
Epoch 26 -> Val_loss: 0.026943414211273192, Acc: 0.1477999985218048
best_acc:  tensor(0.1478, device='cuda:0')
Epoch 27 -> Val_loss: 0.026672409057617186, Acc: 0.1573999971151352
best_acc:  tensor(0.1574, device='cuda:0')
Epoch 28 -> Val_loss: 0.026960920691490173, Acc: 0.15479999780654907
best_acc:  tensor(0.1574, device='cuda:0')
