Sender: LSF System <lsfadmin@eu-g2-05>
Subject: Job 218215888: <python main.py train --model=resnet18 --lr=0.20 --data=cifar10 --l=2 --id=resnet18_LR20_cifar10_L2> in cluster <euler> Done

Job <python main.py train --model=resnet18 --lr=0.20 --data=cifar10 --l=2 --id=resnet18_LR20_cifar10_L2> was submitted from host <eu-login-45> by user <pintoa> in cluster <euler> at Wed May 11 19:03:13 2022
Job was executed on host(s) <4*eu-g2-05>, in queue <gpu.24h>, as user <pintoa> in cluster <euler> at Fri May 13 04:29:47 2022
</cluster/home/pintoa> was used as the home directory.
</cluster/home/pintoa/ai-research-snn> was used as the working directory.
Started at Fri May 13 04:29:47 2022
Terminated at Fri May 13 05:42:12 2022
Results reported at Fri May 13 05:42:12 2022

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
python main.py train --model=resnet18 --lr=0.20 --data=cifar10 --l=2 --id=resnet18_LR20_cifar10_L2
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   10506.79 sec.
    Max Memory :                                 3750 MB
    Average Memory :                             3583.42 MB
    Total Requested Memory :                     8192.00 MB
    Delta Memory :                               4442.00 MB
    Max Swap :                                   -
    Max Processes :                              11
    Max Threads :                                156
    Run time :                                   4351 sec.
    Turnaround time :                            124739 sec.

The output (if any) follows:

Files already downloaded and verified
Files already downloaded and verified
Epoch 0 -> Val_loss: 0.03891648597717285, Acc: 0.10529999434947968
best_acc:  tensor(0.1053, device='cuda:0')
Epoch 1 -> Val_loss: 0.016502383530139924, Acc: 0.1964999884366989
best_acc:  tensor(0.1965, device='cuda:0')
Epoch 2 -> Val_loss: 0.018161258363723756, Acc: 0.25769999623298645
best_acc:  tensor(0.2577, device='cuda:0')
Epoch 3 -> Val_loss: 0.015088512170314788, Acc: 0.29170000553131104
best_acc:  tensor(0.2917, device='cuda:0')
Epoch 4 -> Val_loss: 0.015550328123569488, Acc: 0.3075999915599823
best_acc:  tensor(0.3076, device='cuda:0')
Epoch 5 -> Val_loss: 0.01438499082326889, Acc: 0.3446999788284302
best_acc:  tensor(0.3447, device='cuda:0')
Epoch 6 -> Val_loss: 0.01365218119621277, Acc: 0.3568999767303467
best_acc:  tensor(0.3569, device='cuda:0')
Epoch 7 -> Val_loss: 0.01360193955898285, Acc: 0.36789998412132263
best_acc:  tensor(0.3679, device='cuda:0')
Epoch 8 -> Val_loss: 0.013789532339572906, Acc: 0.36719998717308044
best_acc:  tensor(0.3679, device='cuda:0')
Epoch 9 -> Val_loss: 0.014422735667228698, Acc: 0.3536999821662903
best_acc:  tensor(0.3679, device='cuda:0')
Epoch 10 -> Val_loss: 0.012882395851612091, Acc: 0.39559999108314514
best_acc:  tensor(0.3956, device='cuda:0')
Epoch 11 -> Val_loss: 0.013839277148246764, Acc: 0.374099999666214
best_acc:  tensor(0.3956, device='cuda:0')
